IdHaulStage,CycleStage,Date,Time,TimeZone,IdHaul,Weight,IdHaulGroup,ProductName,TruckAssetNumber,TruckMakeName,TruckModelName,LoaderAssetNumber,LoaderMakeName,LoaderModelName,LoaderStatus,LocationSource,LocationDump,LocationLoad,Comments,NameFirst,NameLast,Shift
1,9,2025-05-03,04:49:00,MST,2365,116.64549482052342,2,Waste Rock,292,CAT,T282E,23,Komatsu,6810,Maintenance,Pit 1,Pit 1,Pit 1,,Sarah,Davis,Night
2,7,2025-02-02,05:47:00,MST,2907,59.5891091972632,1,Waste Rock,197,Liebherr,6810,81,Komatsu,6810,Idle,Pit 2,Waste Pile B,Waste Pile A,,David,Brown,Night
3,2,2025-04-29,07:15:00,MST,5249,55.73046189171501,3,Waste Rock,432,Komatsu,6810,4,CAT,6810,Maintenance,Waste Pile B,Waste Pile B,Waste Pile A,,Ben,Johnson,Morning
2,2,2025-01-24,00:23:00,MST,1884,183.57130554435443,3,D&E,164,CAT,6810,96,Liebherr,777D,Operating,Waste Pile B,Pit 1,Pit 1,,Daniel,Anderson,Night
3,6,2025-03-10,16:49:00,MST,2946,55.587209746566614,3,Tailings,896,Liebherr,6810,82,Komatsu,6810,Maintenance,Pit 1,Waste Pile A,Pit 1,,Robert,Moore,Afternoon
5,5,2025-01-16,23:45:00,MST,6059,154.28718395737144,1,D&E,715,Komatsu,T282E,94,CAT,777D,Maintenance,Waste Pile B,Waste Pile A,Pit 1,,Maria,Williams,Night
2,9,2025-05-19,16:56:00,MST,4863,77.40696923724579,1,D&E,484,Liebherr,777D,51,CAT,6810,Operating,Waste Pile B,Waste Pile B,Pit 2,,Emily,Wilson,Afternoon
4,6,2025-05-16,00:11:00,MST,2620,127.63691818469579,3,D&E,774,Komatsu,T282E,70,CAT,T282E,Idle,Waste Pile A,Waste Pile A,Pit 1,,Michael,Miller,Night
2,1,2025-02-14,13:51:00,MST,7197,122.39470860538786,1,Tailings,825,CAT,T282E,70,Komatsu,T282E,Operating,Waste Pile A,Pit 1,Waste Pile B,,Michael,Miller,Morning
3,4,2025-06-16,10:28:00,MST,3274,179.32284983075863,2,Waste Rock,836,Komatsu,777D,90,CAT,777D,Maintenance,Pit 1,Waste Pile B,Waste Pile B,,Emily,Wilson,Morning
4,5,2025-01-03,23:12:00,MST,1118,176.11779145235803,2,Waste Rock,865,Liebherr,6810,75,Liebherr,T282E,Idle,Waste Pile B,Waste Pile B,Pit 2,,Ben,Johnson,Night
1,1,2025-06-24,01:08:00,MST,3270,130.27184341517864,2,Waste Rock,283,Komatsu,777D,18,Liebherr,6810,Idle,Waste Pile B,Pit 2,Waste Pile B,,Maria,Williams,Night
5,2,2025-01-10,22:34:00,MST,5886,168.41602600956273,2,D&E,147,Komatsu,T282E,95,Komatsu,777D,Operating,Pit 2,Waste Pile B,Pit 1,,Emily,Wilson,Evening
5,5,2025-03-19,14:01:00,MST,9732,143.30647511262336,1,Waste Rock,159,CAT,6810,18,Komatsu,6810,Idle,Waste Pile B,Waste Pile A,Waste Pile B,vent is off,Emily,Wilson,Morning
4,6,2025-01-29,04:29:00,MST,1739,171.73690132602945,2,Copper Ore,459,CAT,6810,94,Liebherr,6810,Operating,Waste Pile A,Waste Pile B,Waste Pile A,,Sarah,Davis,Night
1,9,2025-01-30,03:04:00,MST,2001,185.78679034451778,3,Tailings,376,Komatsu,6810,85,Komatsu,6810,Maintenance,Waste Pile B,Pit 2,Waste Pile A,,Sarah,Davis,Night
3,2,2025-06-14,17:50:00,MST,9127,57.12776054967405,1,Tailings,223,Komatsu,6810,20,Liebherr,T282E,Idle,Waste Pile A,Pit 1,Waste Pile A,,Jessica,Taylor,Afternoon
2,7,2025-02-26,03:04:00,MST,5399,198.05989103416331,3,D&E,727,CAT,777D,14,Komatsu,6810,Maintenance,Pit 1,Waste Pile B,Waste Pile B,,Jessica,Taylor,Night
5,1,2025-01-10,19:31:00,MST,2792,79.5116676343124,3,Copper Ore,266,Liebherr,777D,95,Komatsu,T282E,Maintenance,Pit 1,Waste Pile A,Waste Pile B,,Michael,Miller,Afternoon
2,1,2025-03-14,21:16:00,MST,4531,182.6816634969325,3,D&E,644,CAT,777D,68,CAT,777D,Maintenance,Pit 2,Waste Pile A,Waste Pile B,,Ben,Johnson,Evening
1,4,2025-06-22,04:45:00,MST,2593,77.1871742316385,3,Tailings,922,Komatsu,6810,56,CAT,777D,Maintenance,Waste Pile B,Pit 2,Waste Pile B,,Robert,Moore,Night
4,7,2025-03-26,04:26:00,MST,2690,189.5482381058584,1,Waste Rock,376,Komatsu,6810,82,Liebherr,777D,Operating,Pit 2,Pit 2,Pit 1,,Robert,Moore,Night
2,1,2025-03-10,13:52:00,MST,6477,133.2566028497189,2,D&E,322,CAT,6810,30,Komatsu,6810,Idle,Waste Pile A,Waste Pile B,Pit 2,,David,Brown,Morning
5,2,2025-05-05,02:26:00,MST,9395,140.67091487964518,2,Waste Rock,960,Liebherr,6810,73,CAT,6810,Idle,Pit 1,Waste Pile B,Waste Pile A,,Michael,Miller,Night
3,7,2025-05-02,02:01:00,MST,1031,147.23778503588048,3,D&E,695,Komatsu,6810,37,Komatsu,6810,Maintenance,Pit 1,Waste Pile A,Waste Pile B,,Robert,Moore,Night
2,9,2025-03-20,09:29:00,MST,8049,176.02031913845366,2,Waste Rock,270,Liebherr,6810,75,CAT,6810,Operating,Pit 2,Pit 1,Waste Pile A,,Maria,Williams,Morning
4,10,2025-04-30,20:34:00,MST,8343,112.15703516882016,3,Waste Rock,551,CAT,777D,87,Liebherr,T282E,Operating,Pit 2,Pit 1,Waste Pile A,,Michael,Miller,Afternoon
3,8,2025-05-01,16:02:00,MST,9294,161.74295124999992,2,Waste Rock,843,CAT,T282E,20,Komatsu,T282E,Operating,Pit 1,Waste Pile A,Pit 1,,Jessica,Taylor,Afternoon
2,4,2025-04-01,18:01:00,MST,8269,152.88226754088714,2,Waste Rock,514,Komatsu,6810,44,Komatsu,777D,Operating,Pit 2,Waste Pile A,Pit 1,,Ben,Johnson,Afternoon
5,6,2025-05-06,17:24:00,MST,7481,73.77387943393728,2,D&E,562,Komatsu,T282E,97,Komatsu,777D,Operating,Pit 1,Pit 1,Pit 1,,Michael,Miller,Afternoon
1,3,2025-02-21,12:23:00,MST,4023,186.43547341847406,2,D&E,803,CAT,T282E,64,Liebherr,777D,Operating,Waste Pile A,Pit 2,Pit 1,,Ashley,Thomas,Morning
5,6,2025-01-23,23:17:00,MST,9820,104.11663405340444,1,Waste Rock,494,CAT,6810,72,Liebherr,6810,Maintenance,Waste Pile B,Waste Pile B,Pit 2,,Maria,Williams,Night
4,6,2025-04-07,03:19:00,MST,3595,53.98697815065509,3,D&E,736,Liebherr,T282E,74,CAT,777D,Idle,Waste Pile B,Pit 1,Waste Pile A,,Sarah,Davis,Night
2,6,2025-01-11,02:01:00,MST,2931,78.01972031321287,1,Tailings,504,Liebherr,T282E,59,CAT,T282E,Operating,Waste Pile B,Pit 1,Waste Pile B,,Ashley,Thomas,Night
2,10,2025-02-19,05:56:00,MST,6841,102.13527630335068,3,Tailings,947,Liebherr,6810,79,CAT,T282E,Idle,Waste Pile B,Pit 1,Waste Pile A,,Ben,Johnson,Night
3,10,2025-02-08,01:35:00,MST,3740,159.55292310448795,3,Waste Rock,981,CAT,T282E,98,CAT,777D,Maintenance,Waste Pile A,Pit 1,Pit 1,,Jessica,Taylor,Night
5,9,2025-03-22,19:48:00,MST,2424,88.60934422745146,1,D&E,918,Komatsu,777D,59,Komatsu,6810,Idle,Waste Pile B,Pit 1,Waste Pile B,,Ben,Johnson,Afternoon
5,5,2025-05-03,14:59:00,MST,2019,104.82477758453027,1,Copper Ore,312,CAT,6810,28,Komatsu,777D,Maintenance,Pit 2,Pit 2,Pit 2,,Sarah,Davis,Morning
3,6,2025-03-13,00:25:00,MST,9529,152.4489226101226,2,Waste Rock,345,CAT,6810,49,CAT,777D,Maintenance,Waste Pile A,Pit 2,Pit 1,,Sarah,Davis,Night
5,8,2025-01-16,01:51:00,MST,2974,187.86716567920882,2,Copper Ore,521,CAT,6810,55,Komatsu,777D,Idle,Pit 2,Waste Pile A,Pit 1,,Jessica,Taylor,Night
4,8,2025-03-16,00:34:00,MST,6749,159.03549483338142,1,Waste Rock,204,CAT,777D,39,Liebherr,T282E,Operating,Waste Pile A,Waste Pile B,Pit 1,,Maria,Williams,Night
1,7,2025-04-15,16:24:00,MST,9715,177.86362989530176,3,Tailings,198,Liebherr,T282E,55,Liebherr,6810,Idle,Waste Pile B,Pit 2,Pit 1,,Ashley,Thomas,Afternoon
1,10,2025-01-30,09:04:00,MST,1579,96.43086544673272,2,Tailings,528,Komatsu,777D,51,CAT,6810,Idle,Pit 1,Waste Pile A,Waste Pile A,,Maria,Williams,Morning
4,8,2025-03-20,18:49:00,MST,6319,96.73965562961486,1,Copper Ore,266,Liebherr,T282E,24,CAT,6810,Maintenance,Waste Pile B,Pit 2,Pit 1,,Emily,Wilson,Afternoon
2,3,2025-03-09,05:46:00,MST,8424,114.73736877140287,1,Tailings,826,Komatsu,6810,48,Komatsu,T282E,Operating,Pit 1,Waste Pile A,Waste Pile B,,Michael,Miller,Night
2,3,2025-04-10,18:39:00,MST,6407,92.81143395984066,1,Tailings,154,CAT,T282E,4,CAT,T282E,Operating,Waste Pile B,Waste Pile B,Waste Pile B,,Ben,Johnson,Afternoon
2,1,2025-05-17,19:33:00,MST,6402,175.5762029903622,1,D&E,894,Komatsu,6810,88,CAT,777D,Operating,Pit 2,Waste Pile B,Pit 1,,David,Brown,Afternoon
2,6,2025-03-26,12:45:00,MST,1449,52.59206731514831,1,Copper Ore,223,Liebherr,6810,83,CAT,777D,Idle,Pit 1,Pit 1,Pit 2,,Daniel,Anderson,Morning
2,4,2025-03-08,02:52:00,MST,4895,182.795015687448,3,Waste Rock,216,Komatsu,6810,19,CAT,T282E,Maintenance,Pit 1,Pit 1,Waste Pile B,,Michael,Miller,Night
3,2,2025-03-23,21:38:00,MST,8274,140.0870657661785,3,Tailings,466,CAT,6810,39,Liebherr,777D,Maintenance,Waste Pile B,Pit 2,Waste Pile A,,Emily,Wilson,Evening
3,4,2025-03-15,19:48:00,MST,9255,97.3918000620695,1,D&E,381,CAT,777D,73,Komatsu,777D,Operating,Pit 1,Waste Pile A,Pit 2,,Emily,Wilson,Afternoon
3,10,2025-01-17,22:47:00,MST,1241,126.71077153590784,1,Tailings,455,Komatsu,777D,17,CAT,6810,Maintenance,Waste Pile B,Pit 1,Pit 2,,Maria,Williams,Evening
1,5,2025-02-12,09:36:00,MST,8989,97.25296067571422,3,D&E,922,Liebherr,6810,92,CAT,T282E,Operating,Pit 1,Pit 2,Waste Pile A,,David,Brown,Morning
5,1,2025-03-26,01:22:00,MST,4717,107.94714235484369,1,Waste Rock,395,Liebherr,T282E,23,CAT,777D,Maintenance,Pit 2,Waste Pile A,Waste Pile A,,Sarah,Davis,Night
1,6,2025-02-27,14:30:00,MST,9430,119.1299755147987,3,Copper Ore,666,CAT,6810,81,Liebherr,777D,Maintenance,Waste Pile A,Waste Pile B,Pit 1,,Ben,Johnson,Morning
5,2,2025-02-21,19:03:00,MST,8699,168.7553106537418,1,Copper Ore,832,CAT,777D,71,CAT,6810,Maintenance,Waste Pile B,Waste Pile A,Waste Pile B,,Daniel,Anderson,Afternoon
3,4,2025-04-10,12:04:00,MST,7185,150.1125356710563,3,Copper Ore,453,Liebherr,6810,69,Komatsu,777D,Maintenance,Waste Pile A,Waste Pile A,Pit 1,,Sarah,Davis,Morning
5,2,2025-05-28,21:26:00,MST,9936,181.4154727155801,3,Copper Ore,416,CAT,6810,21,Liebherr,T282E,Operating,Pit 2,Waste Pile B,Pit 1,,Sarah,Davis,Evening
2,8,2025-03-21,23:31:00,MST,4510,158.02534048422052,1,D&E,438,Komatsu,T282E,19,CAT,6810,Idle,Waste Pile B,Waste Pile B,Pit 1,,Daniel,Anderson,Night
2,9,2025-02-03,10:00:00,MST,9733,60.95320089707678,2,Waste Rock,195,Komatsu,777D,99,Komatsu,777D,Idle,Pit 1,Pit 2,Waste Pile B,,Sarah,Davis,Morning
5,5,2025-05-07,19:20:00,MST,4054,65.60832029741557,1,Tailings,181,Liebherr,T282E,77,Liebherr,T282E,Maintenance,Pit 2,Pit 1,Pit 2,,Ben,Johnson,Afternoon
4,6,2025-06-16,12:19:00,MST,3614,104.65923379178855,2,D&E,424,CAT,6810,38,Komatsu,T282E,Maintenance,Pit 2,Pit 2,Pit 2,,Daniel,Anderson,Morning
3,3,2025-01-03,11:22:00,MST,5723,124.11444172021758,2,Copper Ore,288,Komatsu,T282E,32,Komatsu,6810,Maintenance,Waste Pile A,Pit 1,Pit 2,,Daniel,Anderson,Morning
2,5,2025-02-25,18:11:00,MST,5991,53.26774777433585,3,Tailings,656,Komatsu,T282E,2,Komatsu,777D,Maintenance,Waste Pile B,Pit 2,Waste Pile A,,Sarah,Davis,Afternoon
4,9,2025-02-01,10:30:00,MST,7991,90.78897175738979,1,D&E,335,Liebherr,6810,45,Komatsu,T282E,Operating,Waste Pile A,Pit 2,Pit 2,,Robert,Moore,Morning
4,10,2025-05-23,05:19:00,MST,6154,71.89995085026987,1,Waste Rock,644,CAT,6810,52,Liebherr,T282E,Idle,Waste Pile A,Pit 1,Waste Pile B,,Michael,Miller,Night
2,3,2025-05-27,23:06:00,MST,7685,70.62449347281078,1,Waste Rock,966,Komatsu,6810,82,Komatsu,6810,Idle,Pit 2,Pit 2,Pit 2,,Michael,Miller,Night
2,2,2025-02-16,03:46:00,MST,9515,187.40988782537875,3,Copper Ore,571,CAT,6810,25,Liebherr,T282E,Maintenance,Pit 2,Pit 1,Pit 2,,Emily,Wilson,Night
3,8,2025-06-29,17:30:00,MST,2977,102.43647552645675,1,Tailings,988,Liebherr,6810,84,Liebherr,6810,Idle,Waste Pile A,Waste Pile B,Pit 1,vent is off,Emily,Wilson,Afternoon
3,2,2025-05-13,15:22:00,MST,9088,59.015978920909305,1,Tailings,198,Liebherr,777D,72,Liebherr,T282E,Operating,Waste Pile B,Waste Pile B,Waste Pile A,,Emily,Wilson,Afternoon
3,9,2025-05-15,02:02:00,MST,3286,144.85819376031833,3,Waste Rock,976,CAT,777D,90,Komatsu,777D,Maintenance,Pit 1,Pit 1,Waste Pile A,,Michael,Miller,Night
1,3,2025-03-17,02:52:00,MST,7253,133.54197639095307,3,D&E,664,Liebherr,6810,84,Liebherr,777D,Operating,Waste Pile A,Waste Pile B,Waste Pile B,,Michael,Miller,Night
2,3,2025-03-01,12:27:00,MST,9752,193.14845430664909,2,D&E,785,Komatsu,T282E,20,CAT,T282E,Maintenance,Waste Pile B,Waste Pile A,Pit 2,,Robert,Moore,Morning
4,3,2025-05-07,23:33:00,MST,4364,126.06962669565817,2,D&E,655,Liebherr,6810,57,Liebherr,T282E,Maintenance,Pit 1,Pit 1,Waste Pile A,,Jessica,Taylor,Night
2,10,2025-02-19,12:04:00,MST,9121,85.39875257862533,3,Tailings,360,Komatsu,T282E,64,Komatsu,T282E,Operating,Waste Pile B,Waste Pile B,Waste Pile B,,Robert,Moore,Morning
4,1,2025-02-26,03:35:00,MST,3033,91.80033998252824,1,D&E,191,CAT,6810,5,CAT,T282E,Operating,Pit 2,Waste Pile B,Pit 2,,Sarah,Davis,Night
2,10,2025-04-22,03:02:00,MST,1944,111.3688429250472,1,D&E,722,Liebherr,T282E,91,Komatsu,777D,Operating,Waste Pile A,Waste Pile B,Waste Pile B,,Michael,Miller,Night
4,8,2025-04-11,18:15:00,MST,5032,174.32237742489374,1,Copper Ore,451,Komatsu,6810,71,Komatsu,T282E,Maintenance,Pit 2,Waste Pile B,Waste Pile A,,David,Brown,Afternoon
2,6,2025-03-12,18:42:00,MST,7840,123.54330422349703,2,Waste Rock,636,Liebherr,777D,100,Liebherr,6810,Idle,Waste Pile B,Waste Pile B,Waste Pile B,,Jessica,Taylor,Afternoon
3,8,2025-01-23,11:23:00,MST,8327,186.03623613957052,3,Copper Ore,581,CAT,6810,30,Komatsu,T282E,Operating,Pit 2,Pit 2,Waste Pile A,,Robert,Moore,Morning
4,8,2025-05-13,16:32:00,MST,3491,104.00143664714852,1,Tailings,601,Liebherr,777D,45,Komatsu,T282E,Maintenance,Waste Pile A,Waste Pile A,Pit 1,,Maria,Williams,Afternoon
2,8,2025-02-28,00:17:00,MST,1434,110.84928554349935,3,Waste Rock,147,Liebherr,6810,47,CAT,777D,Idle,Waste Pile B,Pit 2,Pit 2,,Maria,Williams,Night
2,9,2025-04-19,23:55:00,MST,9864,173.28421191610028,3,Copper Ore,138,Komatsu,T282E,61,Komatsu,T282E,Maintenance,Pit 2,Pit 2,Pit 1,,Emily,Wilson,Night
1,5,2025-01-14,22:45:00,MST,5491,136.68507662500554,3,D&E,499,Komatsu,6810,11,Komatsu,6810,Idle,Pit 1,Pit 2,Pit 2,,Robert,Moore,Evening
5,4,2025-02-14,05:24:00,MST,6424,128.92173655799303,1,Waste Rock,519,CAT,777D,93,Liebherr,T282E,Operating,Pit 1,Pit 2,Waste Pile A,,Robert,Moore,Night
1,1,2025-05-05,16:15:00,MST,6318,191.67859927399448,1,Waste Rock,150,Komatsu,6810,11,CAT,6810,Operating,Waste Pile A,Waste Pile A,Waste Pile A,,David,Brown,Afternoon
4,10,2025-05-15,22:57:00,MST,4430,84.36235348016933,3,Copper Ore,958,Liebherr,T282E,78,CAT,6810,Idle,Waste Pile B,Pit 1,Pit 2,,Daniel,Anderson,Evening
4,3,2025-02-02,02:07:00,MST,4703,158.3654145383347,2,Tailings,703,Komatsu,777D,68,Komatsu,777D,Idle,Waste Pile A,Pit 1,Waste Pile A,,Ben,Johnson,Night
3,8,2025-03-21,07:26:00,MST,7773,159.46961890883517,2,Copper Ore,641,CAT,777D,24,Liebherr,6810,Maintenance,Pit 2,Waste Pile A,Pit 2,,Emily,Wilson,Morning
2,7,2025-06-24,17:55:00,MST,1996,188.48695728625745,3,Copper Ore,169,Liebherr,6810,91,Liebherr,777D,Idle,Pit 1,Waste Pile A,Waste Pile A,,Ben,Johnson,Afternoon
3,2,2025-04-19,21:42:00,MST,1392,104.27874225154807,3,D&E,247,Liebherr,T282E,2,Liebherr,6810,Operating,Pit 2,Pit 2,Pit 1,,Michael,Miller,Evening
4,10,2025-02-08,22:36:00,MST,5993,50.12116405386895,2,Copper Ore,739,Liebherr,777D,57,Liebherr,T282E,Maintenance,Waste Pile B,Waste Pile B,Waste Pile A,,Robert,Moore,Evening
5,7,2025-05-22,01:10:00,MST,7969,70.0666760505626,3,Tailings,266,CAT,T282E,33,Liebherr,6810,Maintenance,Pit 2,Pit 1,Waste Pile A,,Michael,Miller,Night
1,4,2025-03-31,04:52:00,MST,7875,119.81607017876034,2,D&E,813,Komatsu,T282E,25,CAT,777D,Maintenance,Waste Pile A,Pit 1,Pit 2,,Emily,Wilson,Night
5,5,2025-02-14,18:14:00,MST,2583,164.35004502582132,3,Copper Ore,812,Komatsu,T282E,49,Komatsu,777D,Idle,Pit 2,Waste Pile A,Waste Pile B,,Emily,Wilson,Afternoon
1,5,2025-01-24,05:02:00,MST,4987,167.41548611597872,1,Waste Rock,717,Liebherr,6810,34,Komatsu,6810,Operating,Waste Pile B,Waste Pile A,Waste Pile B,,Maria,Williams,Night
5,4,2025-06-10,15:18:00,MST,1291,156.73591267327373,1,Waste Rock,606,Komatsu,6810,53,CAT,T282E,Operating,Pit 1,Waste Pile B,Waste Pile A,,Maria,Williams,Afternoon
4,3,2025-04-14,03:51:00,MST,7540,124.3133403043963,2,Tailings,266,Komatsu,T282E,94,Komatsu,777D,Idle,Waste Pile A,Waste Pile B,Pit 2,,Jessica,Taylor,Night
1,5,2025-01-22,04:05:00,MST,1152,81.5398227993135,3,Copper Ore,218,Komatsu,6810,24,CAT,T282E,Operating,Waste Pile B,Waste Pile B,Waste Pile B,,Jessica,Taylor,Night
1,9,2025-05-23,15:22:00,MST,2977,97.31212175711387,2,Tailings,968,CAT,T282E,34,Komatsu,777D,Idle,Waste Pile B,Pit 1,Pit 2,,Jessica,Taylor,Afternoon
2,8,2025-02-01,13:40:00,MST,6707,58.07670702707034,3,Waste Rock,654,Liebherr,T282E,67,Komatsu,777D,Idle,Pit 2,Pit 2,Pit 2,,Ben,Johnson,Morning
1,2,2025-03-19,06:32:00,MST,8452,188.90997291179733,2,Tailings,486,CAT,6810,38,CAT,777D,Operating,Pit 2,Pit 1,Waste Pile A,,Ashley,Thomas,Morning
2,2,2025-02-13,01:04:00,MST,1988,90.32453635822618,1,Waste Rock,433,Liebherr,T282E,21,Liebherr,6810,Operating,Pit 1,Waste Pile B,Pit 2,,Maria,Williams,Night
5,6,2025-04-12,19:12:00,MST,4583,198.85550414897605,2,Waste Rock,455,CAT,777D,87,Komatsu,777D,Operating,Waste Pile A,Pit 1,Waste Pile A,,Robert,Moore,Afternoon
4,4,2025-03-30,12:57:00,MST,2111,130.34453623431196,2,Waste Rock,979,Liebherr,T282E,72,Komatsu,777D,Operating,Pit 2,Pit 2,Pit 2,,Emily,Wilson,Morning
5,8,2025-06-27,07:39:00,MST,3497,165.63458575127993,2,Tailings,862,Komatsu,6810,1,Liebherr,777D,Operating,Waste Pile A,Waste Pile B,Pit 2,,Sarah,Davis,Morning
2,9,2025-06-19,17:54:00,MST,1692,153.68433916047687,1,Waste Rock,645,Liebherr,777D,37,CAT,777D,Idle,Pit 2,Waste Pile B,Waste Pile A,,Ashley,Thomas,Afternoon
4,2,2025-06-10,00:52:00,MST,9538,112.9470880094753,1,D&E,789,Komatsu,T282E,98,CAT,777D,Idle,Pit 2,Waste Pile A,Waste Pile A,,Maria,Williams,Night
1,6,2025-03-09,15:20:00,MST,3797,147.92450570978613,3,Waste Rock,834,Liebherr,777D,79,CAT,777D,Operating,Pit 2,Waste Pile A,Pit 1,,Ashley,Thomas,Afternoon
1,5,2025-03-09,13:52:00,MST,9099,125.56047091630455,3,Tailings,352,Komatsu,6810,76,Liebherr,6810,Maintenance,Waste Pile B,Waste Pile B,Waste Pile A,,Michael,Miller,Morning
3,5,2025-05-03,15:32:00,MST,5624,120.5106447195916,3,Waste Rock,779,Liebherr,6810,16,Komatsu,T282E,Idle,Waste Pile A,Waste Pile B,Waste Pile B,,David,Brown,Afternoon
1,9,2025-01-05,00:06:00,MST,8363,76.15955532522048,2,Tailings,716,Komatsu,6810,75,CAT,6810,Idle,Pit 1,Waste Pile A,Pit 1,,Ashley,Thomas,Night
5,7,2025-02-09,19:41:00,MST,5566,128.8779170647223,1,Waste Rock,595,Komatsu,T282E,75,CAT,777D,Operating,Pit 1,Pit 2,Waste Pile A,,Ashley,Thomas,Afternoon
1,2,2025-05-29,12:01:00,MST,5612,116.96759135904921,3,Waste Rock,863,Liebherr,T282E,5,Komatsu,777D,Operating,Pit 1,Pit 1,Pit 1,,Ben,Johnson,Morning
5,6,2025-04-26,13:28:00,MST,1801,171.09785295429953,3,D&E,455,Liebherr,777D,51,Liebherr,777D,Maintenance,Waste Pile A,Pit 1,Waste Pile A,,David,Brown,Morning
5,3,2025-01-05,14:25:00,MST,1899,167.59277937920126,2,Tailings,946,Liebherr,T282E,40,Komatsu,6810,Maintenance,Pit 2,Waste Pile B,Pit 1,,Robert,Moore,Morning
1,4,2025-02-20,02:47:00,MST,8966,105.95160938494794,3,Waste Rock,385,Komatsu,T282E,95,Liebherr,6810,Maintenance,Pit 1,Pit 2,Waste Pile A,,Ben,Johnson,Night
2,10,2025-01-02,21:53:00,MST,1049,127.59109475615662,1,Tailings,815,Komatsu,6810,84,Liebherr,777D,Operating,Pit 1,Waste Pile B,Pit 2,,Emily,Wilson,Evening
1,10,2025-03-02,07:10:00,MST,4306,59.03458986811813,3,Tailings,864,Komatsu,T282E,5,CAT,T282E,Idle,Waste Pile A,Pit 2,Pit 1,,Maria,Williams,Morning
3,10,2025-06-30,09:24:00,MST,7428,192.92792055284667,2,Waste Rock,868,Komatsu,777D,59,Komatsu,T282E,Operating,Pit 2,Pit 2,Pit 1,,Robert,Moore,Morning
4,6,2025-02-23,23:23:00,MST,1953,134.07359179411276,2,Waste Rock,533,CAT,6810,57,CAT,T282E,Operating,Waste Pile A,Pit 2,Waste Pile A,,Daniel,Anderson,Night
2,6,2025-06-18,12:52:00,MST,9501,86.41060867567457,2,Tailings,551,Liebherr,6810,19,Liebherr,6810,Operating,Waste Pile B,Pit 2,Pit 1,,Daniel,Anderson,Morning
2,2,2025-03-26,10:56:00,MST,4394,160.3265234546331,2,Tailings,179,CAT,6810,100,Liebherr,T282E,Idle,Waste Pile B,Waste Pile B,Pit 2,,Ashley,Thomas,Morning
1,6,2025-01-20,12:09:00,MST,2520,165.40165893079651,1,D&E,940,CAT,T282E,41,Liebherr,777D,Operating,Waste Pile B,Waste Pile A,Waste Pile A,,Emily,Wilson,Morning
4,6,2025-04-18,01:13:00,MST,8548,93.99690628929659,3,Waste Rock,405,Liebherr,777D,78,CAT,777D,Maintenance,Pit 2,Pit 2,Waste Pile A,,David,Brown,Night
1,1,2025-02-25,08:03:00,MST,7980,199.98200773847572,2,D&E,700,Liebherr,T282E,65,Komatsu,777D,Maintenance,Waste Pile B,Waste Pile A,Waste Pile A,,Michael,Miller,Morning
5,6,2025-05-08,03:44:00,MST,3510,151.87447970657604,2,Tailings,787,Komatsu,6810,60,Komatsu,6810,Maintenance,Pit 1,Pit 2,Pit 1,,Michael,Miller,Night
5,4,2025-06-02,23:24:00,MST,8683,58.55320596428532,2,Copper Ore,221,Komatsu,6810,75,Liebherr,777D,Idle,Pit 2,Pit 1,Waste Pile B,,Ben,Johnson,Night
5,7,2025-06-10,15:36:00,MST,3811,174.00904502077185,3,D&E,384,CAT,777D,76,Liebherr,777D,Idle,Pit 1,Pit 1,Waste Pile A,,Maria,Williams,Afternoon
3,3,2025-01-06,09:54:00,MST,4664,53.047653272799415,1,Copper Ore,642,CAT,6810,57,Liebherr,777D,Operating,Waste Pile B,Pit 2,Waste Pile A,,Emily,Wilson,Morning
3,7,2025-01-15,18:36:00,MST,8678,154.17108354187235,2,D&E,556,CAT,T282E,63,Komatsu,T282E,Maintenance,Pit 1,Pit 1,Pit 1,,Ben,Johnson,Afternoon
2,6,2025-04-05,18:55:00,MST,5412,101.34420069810344,2,Waste Rock,565,CAT,777D,67,Komatsu,777D,Maintenance,Waste Pile A,Pit 1,Waste Pile B,,Robert,Moore,Afternoon
4,2,2025-03-12,23:02:00,MST,1421,166.96427186036217,1,Waste Rock,568,CAT,777D,68,Komatsu,6810,Maintenance,Waste Pile B,Waste Pile A,Pit 2,,Jessica,Taylor,Night
1,6,2025-02-03,22:22:00,MST,9203,135.44597464100448,2,Tailings,538,CAT,6810,73,Komatsu,777D,Maintenance,Waste Pile A,Waste Pile B,Pit 1,,Ashley,Thomas,Evening
4,7,2025-05-21,08:18:00,MST,8498,81.65004388807719,2,D&E,257,Komatsu,6810,18,CAT,6810,Operating,Pit 2,Pit 2,Waste Pile A,vent is off,Ben,Johnson,Morning
3,5,2025-04-22,00:58:00,MST,2732,64.6111290838765,3,D&E,937,Komatsu,777D,77,Komatsu,T282E,Operating,Waste Pile B,Waste Pile A,Waste Pile A,,Daniel,Anderson,Night
5,8,2025-06-29,05:41:00,MST,9821,128.9523905915271,2,D&E,288,Liebherr,6810,67,Liebherr,777D,Idle,Pit 1,Waste Pile A,Waste Pile B,,Ben,Johnson,Night
3,4,2025-02-04,00:55:00,MST,2217,174.8406688975149,3,Waste Rock,576,Komatsu,T282E,28,Liebherr,777D,Operating,Pit 1,Pit 2,Waste Pile B,,Michael,Miller,Night
